code,min_valid_loss,max_valid_auc,min_test_loss,max_test_auc
603037,0.4517,0.7648,0.6652,0.5769
000909,0.4596,0.7646,0.6354,0.5473
600237,0.4835,0.7645,0.6686,0.5949
600933,0.4357,0.7645,0.6207,0.5904
300700,0.478,0.7645,0.6428,0.4889
000408,0.4789,0.7641,0.6118,0.5069
300710,0.4831,0.7638,0.6431,0.5829
603180,0.4779,0.7637,0.7902,0.4846
002033,0.4624,0.7636,0.6797,0.4238
002557,0.4913,0.7636,0.6661,0.3182
002138,0.4582,0.7636,0.6337,0.5591
002167,0.4953,0.7632,0.6216,0.5572
600645,0.4778,0.763,0.6305,0.4927
300072,0.4903,0.7627,0.6853,0.4683
603321,0.4729,0.7627,0.6555,0.5281
002806,0.4682,0.7627,0.625,0.4796
003023,0.3867,0.7622,0.7504,0.5348
300893,0.3998,0.7619,0.8044,0.5449
603656,0.4481,0.7604,0.6535,0.6118
000655,0.4916,0.7601,0.6337,0.4464
000023,0.4503,0.7594,0.7554,0.5577
300332,0.466,0.7593,0.6021,0.6631
300935,0.305,0.7593,0.5921,0.6186
002085,0.4824,0.7591,0.62,0.5071
000919,0.4498,0.7591,0.6809,0.539
601669,0.4717,0.7582,0.5753,0.7252
600202,0.4806,0.7582,0.6332,0.5266
601886,0.4416,0.7574,0.7138,0.5083
300203,0.4878,0.7574,0.6383,0.5583
000661,0.4879,0.7574,0.6157,0.5012
000544,0.465,0.7572,0.6477,0.5285
000155,0.4954,0.7571,0.6346,0.4086
003021,0.4555,0.7569,0.6779,0.4476
002976,0.4498,0.7565,0.7054,0.458
000965,0.4265,0.7564,0.6588,0.5335
300222,0.4576,0.7564,0.6113,0.6163
601336,0.4993,0.7556,0.6069,0.6574
002112,0.4954,0.7556,0.6953,0.4972
001205,0.3454,0.7551,0.6215,0.5033
600705,0.4559,0.7548,0.5905,0.6269
000973,0.4436,0.7545,0.7195,0.4403
300153,0.4867,0.7545,0.7059,0.5537
603680,0.517,0.7537,0.6224,0.4815
600332,0.4992,0.7536,0.6387,0.4839
603001,0.5075,0.7529,0.6504,0.4361
002617,0.5081,0.7527,0.6327,0.4428
600725,0.5031,0.7527,0.6598,0.5216
600543,0.4744,0.7527,0.6076,0.6282
600830,0.4438,0.7527,0.6069,0.5994
003007,0.4301,0.7525,0.6747,0.429
002121,0.5072,0.7524,0.6215,0.5539
000421,0.4265,0.7521,0.7008,0.455
002865,0.4522,0.7518,0.6641,0.4731
300016,0.4702,0.7518,0.6472,0.4903
600885,0.4551,0.7518,0.6127,0.6444
000900,0.4647,0.7518,0.6125,0.6179
000815,0.4761,0.751,0.6047,0.4657
603283,0.4898,0.7509,0.6231,0.5145
002554,0.4447,0.7509,0.6184,0.5311
603300,0.4803,0.7509,0.6572,0.5219
002097,0.5049,0.75,0.6484,0.489
688311,0.4775,0.75,0.6254,0.5357
300960,0.2382,0.75,0.6293,0.5401
300447,0.5146,0.75,0.6281,0.5261
688798,0.3127,0.75,0.5916,0.5913
