code,min_valid_loss,max_valid_auc,min_test_loss,max_test_auc
300008,0.476,0.703,0.7482,0.48
601811,0.4829,0.7029,0.8267,0.5035
300700,0.5121,0.7029,0.7277,0.5005
600549,0.5015,0.7029,0.6644,0.5364
300675,0.4884,0.7029,0.7046,0.502
002629,0.4575,0.7029,0.9096,0.4348
688339,0.4397,0.702,0.6531,0.5005
002019,0.4471,0.702,0.7299,0.3118
002241,0.4897,0.7018,0.8429,0.385
300767,0.5147,0.7018,0.7782,0.4805
603798,0.4599,0.7018,0.6596,0.4985
002858,0.4845,0.7016,0.8044,0.5194
603928,0.5037,0.7015,0.811,0.3584
002801,0.479,0.7015,0.7106,0.5373
002131,0.5033,0.7011,0.6341,0.543
300480,0.4918,0.7011,0.6394,0.5012
002542,0.4739,0.7011,0.7335,0.5817
000027,0.5117,0.7011,0.6888,0.4604
000731,0.4946,0.7011,0.6745,0.5871
688718,0.3419,0.7,0.6189,0.4189
600162,0.501,0.7,0.8095,0.489
605577,0.2977,0.7,0.868,0.3554
002357,0.462,0.7,0.6098,0.6873
002783,0.5024,0.7,0.685,0.489
300208,0.4841,0.7,0.6865,0.4332
600610,0.3452,0.7,0.7432,0.6326
600897,0.4549,0.6996,0.8675,0.5634
002388,0.4824,0.6993,0.6579,0.5445
003023,0.4057,0.6993,1.2289,0.3747
000799,0.4737,0.6993,0.7045,0.4819
002520,0.4769,0.6992,0.6882,0.5486
002519,0.4534,0.6982,0.6064,0.5887
603987,0.4729,0.6979,0.5949,0.4903
002412,0.4644,0.6979,0.7401,0.5399
600229,0.4521,0.6978,0.6177,0.6613
002959,0.4495,0.6976,0.711,0.4061
601975,0.4561,0.6976,0.6391,0.5411
300691,0.517,0.6975,0.6129,0.5563
600115,0.5156,0.6975,0.6199,0.5806
600620,0.4569,0.6975,0.6748,0.573
603538,0.4723,0.6963,0.5988,0.5715
002822,0.4884,0.6963,0.7109,0.617
002495,0.4509,0.6961,0.6581,0.5629
000632,0.4955,0.696,0.8559,0.5839
300486,0.4521,0.6958,0.6723,0.4023
601718,0.5124,0.6957,0.6481,0.4069
603997,0.5085,0.6957,0.9077,0.5561
688288,0.4453,0.6955,0.6972,0.5084
300705,0.4513,0.6954,0.7608,0.4032
688108,0.4667,0.6954,0.947,0.4578
600571,0.4738,0.6948,0.6221,0.5386
603108,0.4238,0.6946,0.788,0.5729
000988,0.4983,0.6945,0.7793,0.5707
603738,0.4964,0.6945,0.6807,0.4814
601139,0.4906,0.6945,0.7017,0.4157
300508,0.491,0.6944,0.5889,0.6449
600284,0.485,0.6944,0.6363,0.5025
688625,0.3063,0.6944,0.7162,0.5395
601886,0.509,0.6944,0.6121,0.5938
688221,0.4428,0.6944,1.0586,0.4978
002243,0.4783,0.6941,0.641,0.5005
300434,0.4756,0.6941,0.8499,0.5253
600456,0.5089,0.6941,0.6393,0.6372
300580,0.4886,0.6938,0.6326,0.5557
600511,0.4777,0.6938,0.7819,0.4247
300034,0.4956,0.6938,0.6448,0.5365
000526,0.4979,0.6936,0.6246,0.5119
300383,0.4782,0.6935,0.603,0.5481
000908,0.46,0.6935,1.1249,0.4637
601658,0.4687,0.6923,0.6159,0.5857
688179,0.4238,0.6923,0.7634,0.4512
300768,0.4833,0.6922,0.6208,0.5498
002429,0.4962,0.6913,0.643,0.517
002557,0.4709,0.6909,0.7044,0.5001
000582,0.49,0.6909,0.6422,0.5667
600490,0.4898,0.6907,0.6499,0.4954
000791,0.5022,0.6907,0.7004,0.6059
688677,0.285,0.6905,1.0959,0.465
600217,0.4756,0.6905,0.7303,0.46
300425,0.5062,0.6905,0.6505,0.4178
688055,0.4182,0.6905,0.6809,0.5562
002545,0.5055,0.6902,0.6155,0.5724
000627,0.4685,0.6902,0.8217,0.4688
600644,0.5198,0.6902,0.6199,0.5669
603663,0.5005,0.6902,0.6198,0.5376
603638,0.4369,0.6902,0.7293,0.5432
603488,0.4572,0.6901,0.6949,0.5386
002245,0.4584,0.6901,0.7245,0.5691
600179,0.4746,0.6897,0.6796,0.5099
002149,0.4669,0.6891,0.6087,0.6009
002400,0.4815,0.6891,0.7809,0.6089
605299,0.4213,0.6891,0.8345,0.5631
600207,0.4858,0.6891,0.6626,0.5583
688679,0.369,0.6889,0.8685,0.4601
002815,0.4951,0.6889,0.6576,0.4581
003026,0.4214,0.6889,0.8665,0.4246
601939,0.4834,0.6886,0.6989,0.421
300221,0.4825,0.6886,0.787,0.4391
000813,0.4902,0.6886,0.8853,0.5481
688158,0.4637,0.6885,0.6998,0.4786
300364,0.4745,0.6884,0.6101,0.6041
600743,0.4909,0.6884,0.6546,0.561
002476,0.4653,0.6882,0.6559,0.5406
688198,0.5038,0.688,0.6288,0.4423
300302,0.4756,0.688,0.5732,0.6195
600956,0.4405,0.6875,0.6576,0.5316
688315,0.3018,0.6875,0.7476,0.5103
002084,0.4867,0.6866,1.2907,0.5041
600622,0.4816,0.6866,0.7436,0.5184
002442,0.5008,0.6866,0.8768,0.4664
601808,0.4782,0.6861,0.6413,0.5858
603327,0.4621,0.6858,0.7393,0.5581
600884,0.4719,0.6855,0.7884,0.5895
600348,0.4521,0.6855,0.698,0.4666
600071,0.4545,0.6854,0.6453,0.5657
300520,0.5118,0.6852,0.6306,0.4396
300238,0.4812,0.6852,0.7811,0.4613
600845,0.5099,0.685,0.6358,0.5373
600246,0.4846,0.685,0.7053,0.503
002043,0.5074,0.685,0.6165,0.5608
002430,0.5167,0.6848,0.6245,0.4623
000818,0.4584,0.6846,0.826,0.4394
002775,0.4615,0.6846,0.5749,0.6131
300908,0.4061,0.6845,0.8567,0.438
002616,0.4677,0.6843,0.8322,0.4762
300185,0.5142,0.6842,0.619,0.466
000906,0.4882,0.684,1.1045,0.4479
600970,0.4634,0.6837,0.6268,0.4726
603536,0.4998,0.6836,0.6246,0.5367
003030,0.4419,0.6833,0.9369,0.5299
000623,0.4885,0.6833,0.6545,0.4558
300310,0.4412,0.6833,0.6407,0.4626
300333,0.493,0.6833,0.6458,0.5822
002548,0.4774,0.6832,0.8015,0.5057
002458,0.496,0.683,0.767,0.4437
000681,0.5047,0.683,0.6565,0.5282
002932,0.5049,0.683,0.7636,0.4594
600839,0.4899,0.683,0.9818,0.4634
603568,0.5144,0.683,0.6236,0.5464
603789,0.51,0.683,0.6402,0.4991
600992,0.4938,0.683,0.6527,0.4251
300780,0.4817,0.683,0.6865,0.4229
002893,0.4629,0.6825,0.6759,0.5391
002060,0.4854,0.6825,0.6162,0.6481
003018,0.3828,0.6824,0.7176,0.4819
300129,0.4782,0.6823,0.574,0.5984
000570,0.4904,0.682,0.6549,0.5489
000595,0.4769,0.6819,0.6843,0.5143
300307,0.5135,0.6818,0.6163,0.4803
300117,0.4417,0.6818,0.6465,0.5297
300040,0.4504,0.6818,0.7673,0.6066
601258,0.5027,0.6815,0.6075,0.413
600800,0.4863,0.6815,0.6718,0.4932
002354,0.4855,0.6815,0.7907,0.4419
601231,0.4919,0.6815,0.6503,0.5013
000861,0.4859,0.6815,0.6798,0.3467
002151,0.4896,0.6813,0.7432,0.5301
002455,0.4941,0.6813,0.7327,0.4319
002445,0.4951,0.6813,0.6622,0.4648
002732,0.4702,0.6813,0.8648,0.4614
600395,0.4996,0.6813,0.6202,0.603
300162,0.5086,0.6812,0.9002,0.5552
600237,0.491,0.6812,0.679,0.4788
688006,0.4819,0.6812,0.6705,0.5629
600573,0.5158,0.6812,0.646,0.5777
002570,0.4944,0.6812,0.691,0.4393
601619,0.5184,0.6812,0.6273,0.5149
688819,0.3541,0.6806,0.7036,0.4659
603379,0.4893,0.6805,0.6261,0.5611
300806,0.4962,0.6805,0.6048,0.5701
603085,0.4599,0.6805,0.9088,0.5327
300723,0.4463,0.6804,0.8242,0.4711
603826,0.4934,0.6804,0.6586,0.5103
603903,0.4931,0.68,0.6602,0.5696
000514,0.4846,0.68,0.6769,0.4249
000045,0.5137,0.68,0.6406,0.5097
002511,0.5,0.6796,0.8601,0.5008
600308,0.4766,0.6796,0.6532,0.5719
603958,0.5091,0.6796,0.6157,0.5471
000048,0.4883,0.6793,0.6095,0.6073
603040,0.4916,0.6793,0.6215,0.4848
002174,0.4598,0.6793,0.6255,0.6145
300341,0.5184,0.6793,0.6176,0.5273
002140,0.4704,0.6793,0.6485,0.6055
300873,0.4165,0.6792,0.7624,0.3842
002496,0.4877,0.6786,0.6423,0.5075
688788,0.434,0.6786,0.6738,0.4326
300114,0.4627,0.6786,0.7938,0.3998
300224,0.4966,0.6786,0.6457,0.4441
002375,0.4053,0.6786,0.6975,0.4611
002437,0.4685,0.6784,0.7395,0.5076
002286,0.506,0.6782,0.8681,0.538
000592,0.4823,0.6782,0.6312,0.4886
300092,0.5082,0.6782,0.6674,0.5226
600280,0.4766,0.6782,0.7225,0.5528
688595,0.4228,0.6779,0.7494,0.5576
000967,0.4952,0.6778,0.9013,0.4548
601678,0.4835,0.6778,0.7353,0.5821
600371,0.5127,0.6777,0.6116,0.5813
300232,0.5074,0.6777,0.6226,0.4911
000573,0.487,0.6775,0.7095,0.465
002675,0.4887,0.6775,0.8118,0.505
601106,0.4781,0.6775,0.6838,0.5476
688118,0.4916,0.6775,0.6368,0.5194
300182,0.5107,0.6769,0.6252,0.4475
601881,0.476,0.6767,0.6157,0.6588
300287,0.5046,0.6765,0.647,0.4653
603808,0.4802,0.6764,0.7715,0.3713
002317,0.497,0.6762,0.669,0.3842
600737,0.4903,0.6762,0.9107,0.4797
002226,0.5116,0.6761,0.6025,0.6068
000837,0.4865,0.6759,1.0027,0.4711
600187,0.4702,0.6759,0.8821,0.4884
601137,0.5163,0.6758,0.6275,0.4442
600337,0.4762,0.6758,0.7389,0.4798
000676,0.4904,0.6758,0.7086,0.4637
600633,0.4935,0.6757,0.745,0.4582
300516,0.5102,0.6757,0.7061,0.4016
002796,0.492,0.6757,0.6758,0.4076
601686,0.4359,0.6753,0.8511,0.3891
601702,0.4234,0.675,0.6279,0.5803
605189,0.3344,0.675,0.6615,0.5234
688317,0.383,0.675,0.7714,0.4629
601216,0.5131,0.6748,0.6135,0.6858
600814,0.4777,0.6748,0.6654,0.5825
300037,0.4888,0.6748,0.689,0.532
000938,0.4766,0.6748,0.797,0.509
600326,0.4927,0.6745,0.6505,0.6624
601555,0.5073,0.6745,0.6322,0.5113
002945,0.4794,0.6745,0.683,0.5243
000533,0.5198,0.6745,0.6342,0.498
600423,0.4924,0.6745,0.7581,0.5619
300724,0.4989,0.6745,0.6727,0.5257
002745,0.4669,0.6743,0.8141,0.4731
600567,0.4975,0.6741,0.674,0.5224
002694,0.4706,0.6741,0.7309,0.5553
000637,0.4989,0.674,0.8882,0.4078
002806,0.5177,0.6739,0.6249,0.4976
300572,0.5287,0.6739,0.8625,0.4182
300886,0.3137,0.6736,0.7218,0.5714
000030,0.5039,0.6727,0.6793,0.5025
600363,0.5187,0.6727,0.6028,0.4951
000513,0.4815,0.6725,0.7131,0.4823
002090,0.4817,0.6725,0.6482,0.5754
600077,0.456,0.6725,0.8778,0.5639
002589,0.5079,0.6722,0.6149,0.6
300391,0.5002,0.6722,0.6709,0.4352
600586,0.4858,0.6722,0.6659,0.6342
688111,0.4972,0.6721,0.6184,0.4995
002403,0.5136,0.6721,0.6206,0.5403
688318,0.515,0.672,0.6513,0.4916
688699,0.4592,0.6719,0.7901,0.4335
300818,0.4899,0.6719,0.6383,0.5593
002198,0.4803,0.6714,0.7025,0.5214
600843,0.4617,0.6714,0.8102,0.5591
688550,0.4071,0.6714,0.8977,0.4298
300900,0.3367,0.6714,0.7481,0.568
000037,0.4904,0.6711,0.7652,0.4485
300535,0.5041,0.6711,0.6151,0.5109
300210,0.4816,0.6709,0.7667,0.4873
603666,0.4912,0.6709,0.7481,0.5157
603636,0.4607,0.6708,0.6903,0.3981
600238,0.5013,0.6706,0.7091,0.5167
002607,0.4575,0.6706,0.6174,0.5443
000966,0.4898,0.6705,0.6112,0.5881
000505,0.4752,0.6705,0.6684,0.476
603012,0.4748,0.6705,0.6417,0.6446
300597,0.4933,0.6704,0.8274,0.5173
603650,0.499,0.6704,0.6309,0.489
002820,0.4761,0.6704,0.6555,0.5205
002778,0.4801,0.6704,0.7119,0.569
300828,0.5056,0.6703,0.6351,0.5219
000720,0.4881,0.6703,0.6193,0.5785
300647,0.4871,0.6703,0.6163,0.5943
600114,0.5052,0.6703,0.6208,0.5234
603618,0.4962,0.6692,0.6378,0.5027
603077,0.5092,0.6691,0.7523,0.4388
600721,0.506,0.6691,0.6923,0.4964
600096,0.4845,0.6686,0.7289,0.4366
300403,0.5054,0.6686,0.6559,0.6563
300657,0.4976,0.6686,0.6098,0.6137
000686,0.5102,0.6685,0.6245,0.4477
300304,0.489,0.6685,0.798,0.5239
600375,0.4851,0.6685,0.6048,0.4296
603203,0.4822,0.6685,0.6575,0.5334
600748,0.4884,0.6685,0.723,0.538
603377,0.4998,0.6685,0.6272,0.5102
300864,0.3829,0.6681,0.6173,0.5729
300153,0.4941,0.6673,0.727,0.5082
600581,0.4994,0.6673,0.6271,0.5388
600178,0.4919,0.6673,0.6524,0.4346
002188,0.4859,0.6673,0.7081,0.5165
600988,0.4787,0.6673,0.6543,0.5298
603721,0.4806,0.6673,0.6553,0.5236
300402,0.5015,0.6673,0.9502,0.4134
600590,0.4501,0.6673,0.6535,0.64
002584,0.4593,0.6667,0.7494,0.486
688468,0.3155,0.6667,0.8808,0.5349
600715,0.4968,0.6667,0.6566,0.4876
000586,0.525,0.6667,0.6234,0.6303
000503,0.4501,0.6667,0.6484,0.4194
002907,0.4325,0.6667,0.7546,0.4636
600501,0.4863,0.6667,0.6503,0.4129
001217,0.3276,0.6667,0.6206,0.6202
688328,0.3507,0.6667,0.6962,0.6101
688690,0.3454,0.6667,0.6167,0.4636
301007,0.2845,0.6667,0.7353,0.5432
003041,0.319,0.6667,1.1729,0.5676
605081,0.4163,0.6667,0.9241,0.485
002401,0.4835,0.6667,0.7825,0.4963
002728,0.4392,0.6667,0.8331,0.498
300953,0.3242,0.6667,0.821,0.5646
300841,0.5161,0.6656,0.6365,0.5322
300890,0.4215,0.665,0.6567,0.4763
300420,0.5165,0.6649,0.6202,0.6258
000035,0.4951,0.6649,0.8186,0.4288
300796,0.5113,0.6648,0.6224,0.4661
300527,0.4787,0.6648,0.8722,0.4684
600868,0.4878,0.6648,0.8335,0.3867
603610,0.4727,0.6648,0.8432,0.4679
300738,0.5113,0.6648,0.6193,0.4546
300305,0.5137,0.6648,0.6295,0.4272
688080,0.4815,0.664,0.6676,0.4932
603239,0.464,0.6636,0.7117,0.4189
000590,0.5025,0.6636,0.6637,0.4247
300633,0.4843,0.6636,0.7918,0.4989
300453,0.5022,0.6636,0.6314,0.565
002655,0.524,0.6635,0.9208,0.5326
600406,0.4614,0.6635,0.6131,0.565
600717,0.4885,0.6635,0.6485,0.5819
002332,0.4603,0.6635,0.8083,0.4667
300291,0.474,0.663,0.6874,0.4656
600156,0.4954,0.663,0.6308,0.5399
002705,0.5036,0.663,0.6746,0.6843
002443,0.4948,0.663,0.646,0.5846
603429,0.4695,0.663,0.6927,0.4635
601163,0.4929,0.663,0.6873,0.4283
002269,0.4996,0.6628,0.6441,0.4918
300560,0.483,0.6628,0.776,0.4692
600493,0.4887,0.6628,0.5592,0.7006
002373,0.4917,0.6627,0.6261,0.5043
000421,0.4512,0.6625,0.7972,0.4336
300897,0.4648,0.6619,0.6255,0.5562
002661,0.5056,0.6618,0.6191,0.5832
000009,0.5036,0.6618,0.6482,0.5563
688022,0.4723,0.6618,0.6745,0.5219
300918,0.4562,0.6615,0.6264,0.4531
000166,0.5109,0.6612,0.6181,0.529
600498,0.4996,0.6612,0.6356,0.4667
603596,0.5061,0.6612,0.6389,0.5392
600780,0.5006,0.6612,0.6739,0.444
300755,0.4965,0.6612,0.6464,0.5056
688066,0.4908,0.6612,0.6781,0.5618
603080,0.4854,0.6611,0.6404,0.5989
000880,0.4718,0.6611,0.6835,0.555
600982,0.4967,0.6609,0.6224,0.5172
600705,0.476,0.6609,0.6824,0.5953
300267,0.4878,0.6608,0.6906,0.4576
605369,0.4502,0.6607,0.6949,0.5298
002538,0.4482,0.6602,0.7709,0.3585
300982,0.3178,0.66,0.7079,0.5498
600516,0.4992,0.6598,0.6038,0.5396
300585,0.5004,0.6598,0.6413,0.3743
000715,0.5077,0.6594,0.6469,0.5243
600619,0.5084,0.6594,0.619,0.482
600172,0.5155,0.6594,0.7802,0.5471
002244,0.4956,0.6594,0.6454,0.4697
600774,0.5173,0.6594,0.6687,0.5221
002913,0.4889,0.6594,0.6377,0.5103
600997,0.4526,0.6593,0.5697,0.6952
600819,0.4731,0.6593,0.7842,0.383
300985,0.3802,0.6591,0.6159,0.4847
300146,0.4842,0.659,0.6658,0.573
000596,0.4764,0.6588,0.6821,0.5469
003010,0.4359,0.6587,0.6646,0.5098
688358,0.4969,0.6582,0.6515,0.5095
603948,0.5184,0.658,0.6184,0.5339
002081,0.4754,0.6579,0.6708,0.5139
002248,0.4634,0.6579,1.0052,0.5378
300081,0.4793,0.6579,0.676,0.5782
300543,0.5125,0.6576,0.6356,0.4787
600732,0.4899,0.6576,0.7136,0.49
600770,0.5096,0.6574,0.6457,0.4348
600410,0.4747,0.6574,0.7166,0.4015
601609,0.5212,0.6573,0.6962,0.4907
301011,0.3437,0.6571,0.6199,0.6608
688336,0.4344,0.6571,0.8336,0.5745
688981,0.4905,0.6562,0.6435,0.5149
002984,0.4394,0.6562,1.0377,0.3672
603788,0.4899,0.656,1.2951,0.3872
300615,0.48,0.656,0.6656,0.4969
605100,0.4751,0.6559,0.7178,0.6
600647,0.5184,0.6558,0.6154,0.4342
002708,0.4957,0.6558,0.7293,0.5411
000850,0.5134,0.6557,0.6697,0.5839
300111,0.5113,0.6556,0.862,0.4432
002253,0.4975,0.6556,0.6848,0.5186
000728,0.5021,0.6552,0.6844,0.4904
002580,0.4814,0.6552,0.6147,0.5373
600035,0.4992,0.6545,0.6292,0.5912
603939,0.4959,0.6545,0.7137,0.4784
002378,0.5138,0.6545,0.7027,0.456
688356,0.4445,0.6542,0.6727,0.4311
600428,0.5007,0.6538,0.7237,0.4175
601138,0.5229,0.6538,0.6237,0.431
000607,0.4954,0.6538,0.8706,0.4607
600298,0.4895,0.6538,0.6119,0.6303
300565,0.496,0.6537,0.66,0.4843
000836,0.5002,0.6537,0.6618,0.4833
002448,0.4949,0.6537,0.6586,0.528
300172,0.5051,0.6537,0.8747,0.4778
300427,0.4978,0.6534,0.6238,0.5477
002905,0.4929,0.6533,0.5787,0.6687
600130,0.4357,0.6532,0.8434,0.5212
603389,0.4604,0.6532,0.6365,0.6025
300596,0.5017,0.653,0.6429,0.5233
002432,0.4721,0.6529,0.7578,0.4856
605005,0.3621,0.6528,0.8298,0.6148
003011,0.4428,0.6524,0.6798,0.4021
603390,0.4913,0.6523,0.6654,0.5113
300015,0.4786,0.6523,0.6375,0.4928
600329,0.5167,0.6522,0.6367,0.3231
603708,0.4909,0.6522,0.6347,0.513
300459,0.5184,0.6522,0.6271,0.4997
300514,0.5191,0.652,0.6816,0.4823
603712,0.4971,0.6519,0.6274,0.5455
002503,0.4917,0.6519,0.6554,0.5199
002025,0.4964,0.6519,0.6407,0.5151
300082,0.5131,0.6519,0.6011,0.4044
002892,0.5102,0.6519,0.6283,0.5636
605136,0.4412,0.6515,0.6578,0.5373
300540,0.504,0.6514,0.6261,0.4639
000737,0.5021,0.6514,0.7816,0.4127
000656,0.4866,0.6513,0.6567,0.4127
000635,0.4945,0.651,0.6592,0.5493
300244,0.4818,0.651,0.6574,0.4551
000608,0.469,0.651,0.6512,0.4718
603332,0.4762,0.651,0.7012,0.4613
002346,0.4896,0.651,0.6096,0.5405
002910,0.49,0.6509,0.6763,0.4299
603599,0.5144,0.6509,0.6077,0.608
300967,0.3237,0.6508,0.6237,0.6297
600327,0.5165,0.6504,0.623,0.568
600322,0.4918,0.6504,0.6078,0.6373
300209,0.5176,0.6504,0.6241,0.527
600036,0.4926,0.6504,0.6943,0.4622
002514,0.4815,0.6504,0.6295,0.5203
002721,0.512,0.6502,0.6204,0.492
600370,0.5102,0.6502,0.6872,0.495
603803,0.4971,0.6502,0.6481,0.5442
600249,0.5033,0.6502,0.664,0.4134
300211,0.5138,0.6502,0.6699,0.3656
300847,0.4163,0.65,0.6519,0.575
688303,0.3493,0.65,0.6394,0.4456
605016,0.3291,0.65,0.6876,0.5228
300710,0.5254,0.6495,0.6427,0.4699
603010,0.5204,0.6494,0.6681,0.3974
601933,0.531,0.6491,0.6137,0.574
603129,0.4943,0.6491,0.6944,0.48
300101,0.5373,0.6491,0.6498,0.4221
300477,0.4948,0.649,0.6493,0.5756
601390,0.4927,0.6486,0.6796,0.5408
300783,0.474,0.6485,0.6505,0.6494
300643,0.5037,0.6484,0.6697,0.3812
300853,0.528,0.6484,0.6541,0.4927
002419,0.4853,0.6481,0.6696,0.4308
300239,0.4889,0.6481,0.773,0.5914
300424,0.4732,0.6481,0.7877,0.4539
300756,0.4886,0.6481,0.6319,0.5446
002763,0.4839,0.6481,0.6589,0.3923
300892,0.4304,0.6476,0.718,0.5912
002669,0.516,0.6473,0.6196,0.5809
600908,0.4972,0.6473,1.0907,0.4635
002138,0.4991,0.6473,0.6927,0.4635
002635,0.4934,0.6473,0.5916,0.6349
300883,0.4558,0.6471,0.6228,0.5537
600200,0.4918,0.6467,0.8278,0.4671
300726,0.4813,0.6467,0.7275,0.4234
002832,0.4975,0.6467,0.6521,0.5813
300265,0.4725,0.6467,0.72,0.4548
600208,0.4767,0.6466,0.7339,0.4953
601599,0.5055,0.6465,0.6464,0.5096
300308,0.4886,0.6463,0.6464,0.4922
600779,0.4983,0.6463,0.8458,0.4058
002508,0.4788,0.6463,0.8724,0.4247
002956,0.4764,0.6463,0.6421,0.6144
600750,0.4976,0.6463,0.9851,0.4101
605277,0.4157,0.6458,0.6538,0.5673
688065,0.4163,0.6458,0.597,0.6826
003021,0.4161,0.6458,0.628,0.5508
603355,0.4984,0.6455,0.6379,0.5159
300872,0.4412,0.6453,0.6061,0.5839
600552,0.5151,0.6449,0.6255,0.5983
600320,0.4977,0.6447,0.6805,0.4483
300157,0.4811,0.6447,0.6547,0.4278
002319,0.5011,0.644,0.6137,0.5346
000422,0.485,0.6437,0.714,0.4559
300522,0.5026,0.6436,0.6397,0.4615
300836,0.4954,0.6433,0.713,0.449
601568,0.429,0.6433,0.6848,0.3587
002527,0.5014,0.6431,0.641,0.4849
603876,0.5109,0.6431,0.6585,0.4945
000055,0.5046,0.6431,0.6202,0.6158
603530,0.5062,0.6431,0.6185,0.5174
300041,0.5182,0.6431,0.6218,0.5
300018,0.4968,0.6429,0.72,0.4371
000950,0.5054,0.6429,0.623,0.5959
600088,0.492,0.6429,0.6515,0.58
000920,0.5011,0.6429,0.6637,0.4712
000572,0.4852,0.6429,0.6801,0.4798
605268,0.3417,0.6429,1.2502,0.479
601921,0.2697,0.6429,0.8055,0.3897
000877,0.5024,0.6423,0.607,0.596
300045,0.5071,0.6418,0.6691,0.5332
002195,0.4993,0.6418,0.6345,0.4871
603648,0.4741,0.6418,0.6902,0.5682
603689,0.4657,0.6417,0.6443,0.4934
600292,0.5186,0.6413,0.634,0.4339
300386,0.5208,0.6413,0.6119,0.4451
300024,0.511,0.6413,0.6267,0.5072
600064,0.4802,0.6412,0.6422,0.6432
603698,0.4719,0.6411,0.7245,0.558
002186,0.5128,0.641,0.7159,0.3993
000403,0.4631,0.641,0.7061,0.473
600110,0.4957,0.6407,0.6305,0.5499
300825,0.4882,0.6405,0.6365,0.6884
600600,0.5029,0.64,0.607,0.5641
002587,0.5032,0.64,0.6298,0.5026
300839,0.5114,0.6399,0.6416,0.4978
300181,0.4694,0.6398,0.7907,0.5661
002310,0.4508,0.6398,0.688,0.6113
601636,0.528,0.6395,0.8498,0.5187
300444,0.5174,0.6395,0.6165,0.5479
603369,0.5108,0.6395,0.668,0.3876
600439,0.5125,0.6395,0.656,0.4451
600028,0.5154,0.6395,0.6223,0.565
300142,0.4781,0.6392,0.7255,0.5038
000049,0.5045,0.6392,0.6798,0.362
000650,0.4909,0.6392,0.7041,0.6034
300012,0.4972,0.6392,0.6501,0.5233
001965,0.4981,0.6391,0.6073,0.5776
000713,0.4776,0.6391,0.8719,0.3938
603688,0.4998,0.6389,0.6864,0.5725
002987,0.4906,0.6389,0.6425,0.5525
002876,0.4792,0.6389,0.6065,0.6018
000671,0.4376,0.6385,0.7503,0.5198
300506,0.4972,0.6385,0.6803,0.4914
600038,0.5125,0.6382,0.6449,0.3829
600333,0.4786,0.6382,0.7292,0.5326
300875,0.4271,0.638,0.6047,0.6128
600565,0.4862,0.6377,0.6164,0.5715
603685,0.4962,0.6377,0.6938,0.4078
002267,0.465,0.6373,0.7408,0.5316
603228,0.4882,0.6372,0.7072,0.4475
601965,0.5057,0.6372,0.6288,0.5201
603009,0.4948,0.6372,0.6847,0.5374
300468,0.5056,0.6372,0.6244,0.5598
600653,0.4791,0.6371,0.7252,0.5685
300805,0.5227,0.637,0.6141,0.497
603266,0.5047,0.6364,0.6544,0.477
000568,0.5079,0.6364,0.5884,0.6202
000557,0.4875,0.6359,0.6147,0.5832
300360,0.5108,0.6359,0.6333,0.497
603439,0.4606,0.6358,0.7004,0.3935
002962,0.4983,0.6355,0.67,0.5546
002524,0.5143,0.6355,0.6163,0.5765
300588,0.505,0.6355,0.6138,0.6847
002061,0.5072,0.6355,0.5959,0.6241
002115,0.4742,0.6354,0.6431,0.5842
601628,0.4943,0.6353,0.6381,0.4477
603168,0.4919,0.6353,0.6613,0.4129
603078,0.4931,0.6353,0.6479,0.3842
601566,0.4873,0.6352,0.6159,0.5698
300625,0.4876,0.6352,0.6851,0.391
300960,0.263,0.6346,0.7102,0.4665
603161,0.5127,0.6345,0.5972,0.6923
600739,0.5169,0.6345,0.6276,0.3487
002457,0.5123,0.6345,0.6215,0.6237
002176,0.5129,0.6345,0.6829,0.4841
600033,0.5161,0.6345,0.6456,0.5762
600137,0.5145,0.6341,0.882,0.5041
300322,0.4974,0.6341,0.7313,0.5046
000565,0.4791,0.6341,0.6643,0.5665
603969,0.5161,0.6341,0.6288,0.4823
600235,0.4935,0.6341,0.6402,0.572
300512,0.5211,0.6341,0.9346,0.3421
002353,0.5163,0.6337,0.617,0.4197
603289,0.4985,0.6337,0.6816,0.5622
603499,0.5017,0.6337,0.6367,0.4456
300280,0.513,0.6337,0.6192,0.3223
603758,0.4894,0.6335,0.6908,0.5556
002845,0.475,0.6335,0.6625,0.4702
688078,0.4912,0.6335,0.7438,0.501
605055,0.3639,0.6333,0.6472,0.5809
603200,0.489,0.6333,0.6694,0.501
603609,0.5104,0.6333,0.8588,0.4447
002320,0.5107,0.6333,0.6733,0.524
300469,0.4966,0.6329,0.6729,0.5462
600012,0.4844,0.6327,0.6485,0.5133
300119,0.5134,0.6327,0.623,0.5227
300987,0.3297,0.6327,0.7536,0.5131
601992,0.5076,0.6327,0.6927,0.5146
002377,0.5172,0.6327,0.6218,0.5506
002601,0.5229,0.6327,0.6447,0.5045
688526,0.4425,0.6324,0.6815,0.5355
300610,0.5103,0.6322,0.7446,0.5775
603859,0.5192,0.6322,0.6391,0.4323
000157,0.4924,0.6322,0.7157,0.4925
300286,0.4949,0.6322,1.1977,0.3804
300473,0.5015,0.6322,0.6896,0.4198
002980,0.4823,0.632,0.6864,0.5562
300579,0.5081,0.6319,0.6128,0.5057
603366,0.5045,0.6319,0.7244,0.4717
600075,0.4831,0.6316,0.6695,0.578
603963,0.5013,0.6316,0.6255,0.5468
601333,0.4967,0.6315,0.6259,0.5055
603726,0.5033,0.6315,0.6055,0.5855
605198,0.4488,0.6311,0.7225,0.4653
